user,item,rating,user_id,item_id
164,107765,4.0,163,9857
164,22,3.5,163,21
164,115210,4.0,163,10064
164,368,4.0,163,327
164,73017,5.0,163,8346
164,76175,4.0,163,8488
164,1784,4.5,163,1401
164,111,4.0,163,99
164,423,4.0,163,371
164,111759,5.0,163,9968
164,114849,4.0,163,10058
164,16,4.5,163,15
164,96737,3.5,163,9440
164,42738,5.0,163,6892
164,4002,5.0,163,3153
164,102903,4.0,163,9679
164,3275,5.0,163,2614
164,1061,4.0,163,863
164,3300,4.0,163,2626
164,102720,4.0,163,9672
164,2447,4.0,163,1954
164,204,3.5,163,176
164,81834,5.0,163,8770
164,2944,5.0,163,2353
164,436,4.0,163,384
164,5418,5.0,163,4152
164,2496,3.5,163,1994
164,317,3.5,163,278
164,1653,4.0,163,1321
164,2606,3.5,163,2079
164,109864,3.5,163,9918
164,5903,5.0,163,4434
164,5630,4.0,163,4284
164,34162,4.0,163,6669
164,1907,5.0,163,1479
164,91978,3.5,163,9248
164,1302,4.5,163,1060
164,71535,5.0,163,8257
164,2126,4.0,163,1684
164,92264,3.5,163,9262
164,94122,4.0,163,9325
164,46335,4.0,163,7048
164,62434,4.0,163,7883
164,112852,5.0,163,9998
164,130634,4.0,163,10202
164,91128,3.5,163,9202
164,93838,5.0,163,9313
164,608,4.0,163,537
164,88515,3.5,163,9054
164,1753,4.0,163,1384
164,34405,5.0,163,6687
164,54503,4.5,163,7440
164,1704,5.0,163,1360
164,3802,3.5,163,3004
164,2125,4.5,163,1683
164,61350,4.5,163,7840
164,5445,4.0,163,4171
164,6280,4.0,163,4639
164,100244,4.0,163,9586
164,87785,4.0,163,9027
164,1617,5.0,163,1295
164,55094,4.0,163,7475
164,102445,4.0,163,9663
164,2476,5.0,163,1980
164,56012,4.0,163,7546
164,85367,4.0,163,8910
164,1129,4.0,163,916
164,8784,4.5,163,5792
164,8644,4.0,163,5730
164,105593,4.0,163,9798
164,77561,4.5,163,8535
164,724,3.5,163,613
164,1233,5.0,163,993
164,7366,4.0,163,5330
164,110826,3.5,163,9944
164,1259,4.5,163,1018
164,474,4.0,163,421
164,1616,3.5,163,1294
164,7000,4.0,163,5086
164,104925,4.0,163,9780
164,2324,4.5,163,1837
164,56174,4.0,163,7559
164,96367,4.0,163,9418
164,91630,3.5,163,9226
164,80222,3.5,163,8683
164,39,4.0,163,36
164,87232,4.0,163,9006
164,316,4.0,163,277
164,42725,5.0,163,6887
164,1466,4.5,163,1188
164,2858,4.0,163,2280
164,3671,5.0,163,2896
164,74458,3.5,163,8414
164,77364,4.0,163,8524
164,5507,4.0,163,4215
164,541,5.0,163,484
164,55820,4.0,163,7536
164,104956,4.0,163,9783
165,805,5.0,164,661
165,858,5.0,164,695
165,1,5.0,164,0
165,1073,5.0,164,872
165,376,4.0,164,335
165,780,4.0,164,646
165,36,4.0,164,35
165,26,4.0,164,25
165,1367,4.0,164,1110
166,111759,4.0,165,9968
166,59315,4.0,165,7709
166,91658,4.0,165,9228
166,48780,4.0,165,7175
166,48516,4.5,165,7156
166,44195,3.5,165,6944
166,5971,5.0,165,4471
166,108583,5.0,165,9878
166,1704,4.0,165,1360
166,1,3.5,165,0
166,5418,5.0,165,4152
166,8874,4.0,165,5835
166,96610,4.0,165,9430
166,27831,5.0,165,6386
166,115569,5.0,165,10069
166,318,4.0,165,279
166,99114,4.5,165,9539
166,104841,5.0,165,9772
166,2959,4.0,165,2364
166,8949,4.0,165,5871
166,60684,4.0,165,7792
166,112556,5.0,165,9993
166,7361,4.5,165,5326
166,44665,5.0,165,6963
166,91535,3.5,165,9220
166,4901,4.0,165,3820
166,44199,5.0,165,6946
166,134130,4.5,165,10239
166,1687,3.5,165,1347
166,96079,4.5,165,9410
166,2571,5.0,165,2055
166,51255,4.0,165,7287
166,112183,5.0,165,9978
166,8665,4.5,165,5740
166,122882,4.0,165,10150
166,480,3.5,165,426
166,89745,3.5,165,9114
166,88129,4.5,165,9043
166,33679,3.5,165,6631
166,4963,5.0,165,3858
166,56174,3.5,165,7559
166,30810,4.5,165,6413
166,608,4.0,165,537
166,131724,4.0,165,10215
166,7373,3.5,165,5334
166,5445,3.5,165,4171
166,109374,4.5,165,9901
166,6378,4.0,165,4704
166,72226,4.0,165,8295
166,4011,4.0,165,3161
166,6365,3.5,165,4695
166,296,4.0,165,260
166,4973,4.0,165,3866
166,38061,5.0,165,6764
166,1136,4.0,165,922
166,106100,4.5,165,9814
166,593,4.0,165,525
166,80463,4.0,165,8695
166,33794,4.0,165,6638
166,115149,5.0,165,10061
166,62511,5.0,165,7886
166,139644,5.0,165,10279
166,59369,3.5,165,7713
166,44761,5.0,165,6969
166,56367,3.5,165,7567
166,89753,5.0,165,9116
166,49272,4.0,165,7195
166,91529,4.0,165,9219
166,71535,3.5,165,8257
166,134853,4.0,165,10247
167,100714,4.5,166,9603
167,1722,4.0,166,1368
167,64969,4.0,166,7954
167,79132,4.0,166,8622
167,47099,4.0,166,7084
167,589,4.0,166,522
167,113642,3.5,166,10022
167,52458,4.5,166,7342
167,53123,4.0,166,7379
167,1688,4.5,166,1348
167,33166,5.0,166,6602
167,63992,3.5,166,7928
167,73881,5.0,166,8389
167,115569,4.0,166,10069
167,80693,3.5,166,8705
167,51935,4.0,166,7318
167,2691,4.5,166,2148
167,55247,4.0,166,7488
167,109487,5.0,166,9907
167,59315,4.0,166,7709
167,364,4.5,166,323
167,102903,4.0,166,9679
167,94959,4.0,166,9361
167,96567,3.5,166,9427
167,44665,4.5,166,6963
167,7347,4.5,166,5320
167,318,4.5,166,279
167,47,4.5,166,44
167,2571,5.0,166,2055
167,106782,3.5,166,9839
167,3252,4.5,166,2591
167,79357,4.0,166,8634
167,5952,4.5,166,4456
167,1645,4.5,166,1314
167,356,4.5,166,316
167,73290,3.5,166,8364
167,95201,4.0,166,9378
167,6711,5.0,166,4907
167,102407,3.5,166,9661
167,111360,4.0,166,9952
167,76054,4.5,166,8476
167,49530,4.5,166,7214
167,2,3.5,166,1
167,65514,4.0,166,7979
167,2858,3.5,166,2280
167,6377,4.0,166,4703
167,68157,4.0,166,8080
167,2232,4.0,166,1769
167,2542,4.0,166,2032
167,2028,4.0,166,1589
167,98491,5.0,166,9524
167,53125,4.5,166,7380
167,7254,4.0,166,5266
167,1625,5.0,166,1301
167,74458,4.5,166,8414
167,6323,4.0,166,4671
167,1917,4.0,166,1487
167,54001,4.0,166,7419
167,64716,4.0,166,7950
167,134130,3.5,166,10239
167,8638,5.0,166,5724
167,3147,4.5,166,2518
167,95309,3.5,166,9386
167,62374,4.5,166,7879
167,117881,4.0,166,10106
167,3578,5.0,166,2835
167,64957,4.0,166,7953
167,140711,4.0,166,10286
167,50601,4.5,166,7250
167,131920,4.0,166,10219
167,116797,3.5,166,10082
167,36529,4.5,166,6723
167,173,3.5,166,148
167,67734,4.5,166,8062
167,92259,5.0,166,9261
167,31685,3.5,166,6484
167,5009,5.0,166,3897
167,63082,5.0,166,7908
167,4823,4.5,166,3770
167,112556,4.0,166,9993
167,267,3.5,166,236
167,7153,4.5,166,5205
167,55872,4.5,166,7539
167,69757,4.0,166,8156
167,64993,4.0,166,7957
167,106100,4.0,166,9814
167,112183,4.5,166,9978
167,293,5.0,166,258
167,595,4.0,166,527
167,91653,4.0,166,9227
167,97938,4.5,166,9501
167,24,3.5,166,23
167,1676,4.0,166,1339
167,6016,4.0,166,4502
167,58559,5.0,166,7664
167,104374,4.5,166,9762
167,215,4.5,166,187
167,81562,4.5,166,8752
167,16,4.0,166,15
167,105835,3.5,166,9805
168,4896,3.5,167,3816
168,344,4.5,167,304
168,110,4.5,167,98
168,8994,3.5,167,5898
168,3996,3.5,167,3148
168,3100,4.5,167,2481
168,1242,4.0,167,1001
168,1923,4.5,167,1492
168,7438,4.0,167,5362
168,349,4.0,167,309
168,4979,4.5,167,3872
168,2078,3.5,167,1636
168,1,4.0,167,0
168,4993,4.5,167,3884
168,500,3.5,167,445
168,44191,4.0,167,6942
168,2628,4.0,167,2097
168,4963,4.0,167,3858
168,3071,4.0,167,2456
168,1777,4.0,167,1398
168,356,5.0,167,316
168,1393,5.0,167,1132
168,3174,4.5,167,2539
168,1172,4.5,167,938
168,733,3.5,167,619
168,1250,4.5,167,1009
168,2699,3.5,167,2156
168,8622,4.0,167,5716
168,367,3.5,167,326
168,1784,4.0,167,1401
168,6874,4.0,167,5003
168,6539,4.0,167,4801
168,318,5.0,167,279
168,1270,3.5,167,1029
168,3578,4.5,167,2835
168,32587,4.0,167,6559
168,1196,5.0,167,958
168,1704,4.0,167,1360
168,150,4.0,167,126
168,2428,3.5,167,1936
168,5299,4.0,167,4078
168,1673,4.5,167,1336
168,1387,4.0,167,1126
168,466,4.0,167,413
168,5103,4.0,167,3964
168,1380,3.5,167,1121
168,296,4.5,167,260
168,1779,3.5,167,1399
168,2987,3.5,167,2387
168,46530,3.5,167,7051
168,1193,4.5,167,956
168,539,3.5,167,482
168,8961,4.0,167,5879
168,6953,4.0,167,5050
168,858,4.5,167,695
168,2918,4.0,167,2330
168,2124,4.0,167,1682
168,357,3.5,167,317
168,784,4.0,167,650
168,50,4.0,167,47
168,480,4.0,167,426
168,1584,3.5,167,1264
168,316,3.5,167,277
168,5418,3.5,167,4152
168,292,3.5,167,257
168,3793,4.0,167,2998
168,7153,5.0,167,5205
168,5669,4.0,167,4311
168,2502,4.0,167,2000
168,2161,4.0,167,1715
168,4027,4.0,167,3175
168,2028,5.0,167,1589
168,4034,4.5,167,3182
168,2858,4.0,167,2280
169,1193,4.0,168,956
169,353,4.0,168,313
169,1127,4.0,168,914
169,1047,4.0,168,852
169,507,4.0,168,451
169,1225,4.0,168,986
169,778,5.0,168,644
169,318,4.0,168,279
169,260,5.0,168,230
169,509,4.0,168,453
169,288,5.0,168,253
169,1271,4.0,168,1030
169,6,4.0,168,5
169,110,4.0,168,98
169,593,4.0,168,525
169,1196,4.0,168,958
169,163,5.0,168,139
169,296,5.0,168,260
169,32,4.0,168,31
169,47,4.0,168,44
169,1259,4.0,168,1018
169,50,4.0,168,47
169,1246,4.0,168,1005
169,1090,4.0,168,887
170,109487,4.0,169,9907
170,48516,4.5,169,7156
170,55247,4.5,169,7488
170,131724,4.0,169,10215
170,96488,3.5,169,9423
170,112552,4.0,169,9992
170,318,4.0,169,279
170,1060,3.5,169,862
170,370,4.0,169,329
170,296,5.0,169,260
170,344,4.0,169,304
170,44555,4.5,169,6955
170,79132,3.5,169,8622
170,2858,4.0,169,2280
170,2160,5.0,169,1714
170,1136,4.0,169,922
170,122882,4.0,169,10150
170,1235,4.5,169,995
170,480,3.5,169,426
170,2064,3.5,169,1622
170,104374,4.0,169,9762
170,77455,4.0,169,8530
170,56782,3.5,169,7582
170,29,4.5,169,28
170,71899,4.5,169,8276
170,68237,4.5,169,8084
170,327,4.0,169,287
170,608,4.5,169,537
170,81845,4.0,169,8771
170,32,4.0,169,31
170,111759,4.0,169,9968
170,3174,4.5,169,2539
171,1073,5.0,170,872
171,736,5.0,170,621
171,694,4.0,170,591
171,810,4.0,170,666
171,626,5.0,170,550
171,631,5.0,170,554
171,809,4.0,170,665
171,1,5.0,170,0
171,1054,5.0,170,857
171,706,5.0,170,599
171,732,4.0,170,618
171,673,4.0,170,580
171,737,4.0,170,622
171,3,5.0,170,2
171,65,4.0,170,60
171,66,5.0,170,61
171,5,5.0,170,4
171,1043,4.0,170,849
171,63,5.0,170,58
171,833,4.0,170,677
172,5015,4.0,171,3902
172,4993,5.0,171,3884
172,50,4.0,171,47
172,4270,5.0,171,3349
172,2662,4.0,171,2124
172,1693,4.0,171,1352
172,1416,4.0,171,1152
172,40629,5.0,171,6819
172,2125,4.0,171,1683
173,223,4.0,172,194
173,2858,5.0,172,2280
173,2722,4.0,172,2176
173,431,4.0,172,379
173,2396,5.0,172,1905
173,1590,5.0,172,1270
173,2700,5.0,172,2157
173,968,5.0,172,787
173,3081,4.0,172,2464
173,2762,5.0,172,2208
173,2712,5.0,172,2167
173,785,4.0,172,651
173,2490,4.0,172,1990
173,3203,4.0,172,2561
174,930,4.5,173,750
174,1292,4.5,173,1051
174,1260,4.0,173,1019
174,3435,4.0,173,2725
174,2110,5.0,173,1668
174,5613,4.0,173,4275
174,2248,4.0,173,1778
174,77240,4.0,173,8514
174,70286,4.5,173,8177
174,306,5.0,173,269
174,1204,3.5,173,966
174,7013,4.5,173,5096
174,1305,4.5,173,1063
174,6357,3.5,173,4693
174,935,4.0,173,755
174,3470,4.5,173,2754
174,720,5.0,173,611
174,6807,5.0,173,4966
174,750,4.5,173,630
174,54881,4.0,173,7458
174,1732,5.0,173,1374
174,3671,4.0,173,2896
174,29,4.5,173,28
174,1201,4.0,173,963
174,1214,3.5,173,975
174,2922,3.5,173,2334
174,900,3.5,173,721
174,1199,5.0,173,961
174,1394,5.0,173,1133
174,8917,4.0,173,5855
174,5349,3.5,173,4107
174,3089,5.0,173,2470
174,2729,4.0,173,2183
174,912,5.0,173,733
174,27831,3.5,173,6386
174,1080,4.0,173,877
174,1279,4.0,173,1038
174,4011,4.5,173,3161
174,4848,4.0,173,3786
174,1212,4.0,173,973
174,5833,4.0,173,4395
174,2206,4.5,173,1757
174,608,4.5,173,537
174,1245,4.0,173,1004
174,2696,4.0,173,2153
174,1200,5.0,173,962
174,68237,4.5,173,8084
174,1206,4.5,173,967
174,2804,4.0,173,2244
174,5618,3.5,173,4277
174,308,3.5,173,271
174,2732,4.5,173,2186
174,2968,5.0,173,2371
174,1278,4.0,173,1037
174,1904,4.5,173,1476
174,1258,5.0,173,1017
174,913,4.0,173,734
174,2951,4.0,173,2360
174,1249,4.0,173,1008
174,55820,4.5,173,7536
174,471,4.0,173,418
174,63072,4.5,173,7907
174,1299,4.0,173,1057
174,6333,4.0,173,4679
174,2959,3.5,173,2364
174,26131,4.5,173,6057
174,8636,4.5,173,5723
174,541,5.0,173,484
174,906,4.5,173,727
174,58937,5.0,173,7680
174,213,5.0,173,185
174,924,4.5,173,745
174,1273,5.0,173,1032
174,3030,4.0,173,2419
174,6440,4.5,173,4738
174,348,4.5,173,308
174,3819,5.0,173,3016
174,68319,3.5,173,8087
174,6662,4.5,173,4878
174,2167,4.0,173,1721
174,2019,4.5,173,1580
174,4034,4.5,173,3182
174,1464,4.5,173,1186
174,4085,4.0,173,3217
174,2571,4.5,173,2055
174,69516,4.5,173,8142
175,1240,5.0,174,999
175,1210,4.0,174,971
175,1203,5.0,174,965
175,2475,5.0,174,1979
175,593,4.0,174,525
175,1196,5.0,174,958
175,3535,4.0,174,2803
175,2571,5.0,174,2055
175,3932,4.0,174,3096
175,932,4.0,174,752
175,2439,4.0,174,1946
175,1032,5.0,174,839
175,1199,5.0,174,961
175,2971,5.0,174,2374
175,3153,4.0,174,2523
175,1019,5.0,174,827
175,1214,5.0,174,975
175,2329,4.0,174,1842
175,29,4.0,174,28
175,3077,5.0,174,2461
175,924,5.0,174,745
175,1127,5.0,174,914
175,260,5.0,174,230
175,2846,4.0,174,2273
175,1321,5.0,174,1071
175,541,5.0,174,484
175,2858,4.0,174,2280
175,3471,5.0,174,2755
176,1240,4.0,175,999
176,2617,4.0,175,2089
176,1234,4.0,175,994
176,2788,4.0,175,2228
176,1214,4.0,175,975
176,2193,4.0,175,1746
176,552,4.0,175,495
176,1196,4.0,175,958
176,112,4.0,175,100
176,1215,5.0,175,976
176,356,4.0,175,316
176,110,5.0,175,98
176,318,5.0,175,279
176,2628,4.0,175,2097
176,1917,4.0,175,1487
176,588,4.0,175,521
176,1127,4.0,175,914
176,2918,5.0,175,2330
176,592,4.0,175,524
176,380,4.0,175,339
176,733,4.0,175,619
176,1291,5.0,175,1050
176,1552,4.0,175,1249
176,3000,4.0,175,2397
176,1,4.0,175,0
176,1376,4.0,175,1117
176,1374,4.0,175,1115
176,296,5.0,175,260
176,480,4.0,175,426
176,2019,5.0,175,1580
176,44,5.0,175,41
176,2700,4.0,175,2157
177,3527,3.5,176,2798
177,1517,3.5,176,1225
177,1485,3.5,176,1202
177,457,3.5,176,405
177,1673,4.0,176,1336
177,4446,3.5,176,3479
177,2567,3.5,176,2051
177,2540,4.0,176,2030
177,7143,3.5,176,5199
177,288,3.5,176,253
177,1641,4.5,176,1310
177,3256,4.5,176,2595
177,5013,4.0,176,3900
177,4203,3.5,176,3302
177,1393,4.0,176,1132
177,2172,4.0,176,1726
177,1587,4.0,176,1267
177,2028,4.5,176,1589
177,2302,4.5,176,1820
177,50,5.0,176,47
177,2947,4.0,176,2356
177,593,4.5,176,525
177,5445,3.5,176,4171
177,1589,4.0,176,1269
177,2020,4.0,176,1581
177,1210,5.0,176,971
177,1339,4.0,176,1086
177,2423,4.0,176,1931
177,1961,4.0,176,1526
177,6322,5.0,176,4670
177,2502,4.5,176,2000
177,380,3.5,176,339
177,1288,4.5,176,1047
177,3946,3.5,176,3104
177,1088,4.0,176,885
177,16,3.5,176,15
177,2989,3.5,176,2389
177,6944,3.5,176,5041
177,1459,3.5,176,1182
177,1061,4.0,176,863
177,1101,5.0,176,897
177,10,3.5,176,9
177,3916,3.5,176,3085
177,3984,3.5,176,3137
177,485,3.5,176,430
177,2762,4.5,176,2208
177,4848,4.5,176,3786
177,4041,4.0,176,3189
177,1036,4.0,176,843
177,353,3.5,176,313
177,4246,4.0,176,3335
177,2571,4.5,176,2055
177,3450,4.0,176,2740
177,1095,3.5,176,892
177,780,4.0,176,646
177,2915,3.5,176,2327
177,608,3.5,176,537
177,6966,3.5,176,5058
177,4776,4.0,176,3736
177,475,3.5,176,422
177,3361,4.0,176,2665
177,5952,3.5,176,4456
177,6378,4.5,176,4704
177,3513,3.5,176,2788
177,2447,4.0,176,1954
177,996,3.5,176,806
177,1060,4.5,176,862
177,161,4.0,176,137
177,802,4.0,176,658
177,1500,3.5,176,1214
177,39,4.0,176,36
177,1917,3.5,176,1487
177,6942,4.0,176,5040
177,5464,4.5,176,4186
177,5312,4.0,176,4087
177,1073,3.5,176,872
177,6539,4.0,176,4801
177,2993,4.0,176,2393
177,6754,3.5,176,4933
177,725,4.0,176,614
177,1266,5.0,176,1025
177,3535,5.0,176,2803
177,1233,4.0,176,993
177,4623,3.5,176,3619
177,2094,4.0,176,1652
177,165,3.5,176,141
177,260,5.0,176,230
177,6582,4.0,176,4827
177,2011,4.0,176,1572
177,2987,4.0,176,2387
177,3911,4.5,176,3081
177,7033,3.5,176,5113
177,3617,3.5,176,2861
177,3868,3.5,176,3053
177,2194,4.5,176,1747
177,3081,4.0,176,2464
177,216,4.0,176,188
177,2840,4.0,176,2269
177,1089,4.0,176,886
177,2716,3.5,176,2170
177,180,4.0,176,155
177,1997,3.5,176,1559
177,4036,4.0,176,3184
177,344,4.0,176,304
177,3688,4.0,176,2910
177,3360,3.5,176,2664
177,2490,4.5,176,1990
177,3826,3.5,176,3023
177,6816,3.5,176,4973
177,2268,4.0,176,1794
177,648,4.0,176,564
177,1466,4.0,176,1188
177,1747,4.0,176,1380
177,151,3.5,176,127
177,36,3.5,176,35
177,6764,3.5,176,4938
177,3252,5.0,176,2591
177,1222,3.5,176,983
177,318,5.0,176,279
177,231,4.0,176,202
177,4963,5.0,176,3858
177,5349,4.0,176,4107
177,595,4.0,176,527
177,3178,4.0,176,2543
177,89,3.5,176,82
177,3441,4.0,176,2731
177,5247,4.0,176,4050
177,1092,4.0,176,889
177,2371,3.5,176,1881
177,4602,3.5,176,3601
177,2376,3.5,176,1886
177,2403,3.5,176,1911
177,3255,4.0,176,2594
177,2541,4.0,176,2031
177,1221,5.0,176,982
177,858,5.0,176,695
177,3198,3.5,176,2556
177,1240,3.5,176,999
177,4007,3.5,176,3157
177,1247,4.0,176,1006
177,2542,3.5,176,2032
177,852,3.5,176,693
177,253,4.5,176,223
177,372,3.5,176,331
177,2012,4.0,176,1573
177,1617,4.0,176,1295
177,832,3.5,176,676
177,5418,5.0,176,4152
177,3578,4.5,176,2835
177,1653,4.0,176,1321
177,2023,4.5,176,1584
177,2580,3.5,176,2062
177,1196,5.0,176,958
177,4889,4.0,176,3813
177,4816,4.5,176,3767
177,4901,3.5,176,3820
177,2321,4.5,176,1834
177,3996,5.0,176,3148
177,6537,4.0,176,4799
177,6333,4.0,176,4679
177,2402,3.5,176,1910
177,3444,4.5,176,2734
177,1693,4.0,176,1352
177,377,4.0,176,336
177,6377,4.0,176,4703
177,3740,3.5,176,2956
177,2492,4.0,176,1992
177,1476,4.0,176,1195
177,4599,3.5,176,3598
177,3264,3.5,176,2603
177,1527,3.5,176,1232
177,6303,3.5,176,4658
177,6947,4.0,176,5044
177,3635,3.5,176,2874
177,5956,4.0,176,4459
177,2372,3.5,176,1882
177,2890,3.5,176,2311
177,3298,3.5,176,2625
177,2231,4.0,176,1768
177,3355,3.5,176,2660
177,6,4.5,176,5
177,1513,3.5,176,1221
177,2858,3.5,176,2280
177,4396,4.0,176,3442
177,1597,3.5,176,1277
177,5103,4.0,176,3964
177,5055,4.0,176,3929
177,1674,4.0,176,1337
177,1047,4.0,176,852
177,4448,4.5,176,3481
177,303,3.5,176,266
177,1100,5.0,176,896
177,4728,4.0,176,3702
177,1304,4.0,176,1062
177,2763,4.0,176,2209
177,2944,4.0,176,2353
177,1777,3.5,176,1398
177,2572,4.5,176,2056
177,3810,3.5,176,3010
177,474,4.0,176,421
177,6281,3.5,176,4640
177,785,4.0,176,651
177,3952,4.5,176,3109
177,1120,3.5,176,908
177,2605,3.5,176,2078
177,923,4.0,176,744
177,2324,4.0,176,1837
177,110,4.0,176,98
177,364,5.0,176,323
177,300,3.5,176,263
177,2420,4.0,176,1928
177,2000,3.5,176,1562
177,3793,4.0,176,2998
177,1735,4.0,176,1377
177,4326,4.0,176,3390
177,555,3.5,176,498
177,1234,4.5,176,994
177,4015,3.5,176,3164
177,2505,4.0,176,2002
177,2948,3.5,176,2357
177,1620,3.5,176,1297
177,454,3.5,176,402
177,1207,4.5,176,968
177,4102,3.5,176,3228
177,2959,4.0,176,2364
177,1909,4.0,176,1480
177,293,4.0,176,258
177,6977,4.0,176,5065
177,1999,3.5,176,1561
177,4757,3.5,176,3724
177,11,5.0,176,10
177,1,3.5,176,0
177,5574,3.5,176,4255
177,6595,3.5,176,4836
177,5959,4.0,176,4461
177,1265,4.5,176,1024
177,3317,3.5,176,2637
177,2712,4.0,176,2167
177,4995,3.5,176,3886
177,3174,3.5,176,2539
178,380,4.0,177,339
178,296,5.0,177,260
178,10,5.0,177,9
178,292,4.0,177,257
178,454,4.0,177,402
178,349,4.0,177,309
178,110,5.0,177,98
178,364,5.0,177,323
178,208,4.0,177,180
178,161,4.0,177,137
178,329,4.0,177,289
178,590,4.0,177,523
178,165,4.0,177,141
178,185,4.0,177,160
178,457,5.0,177,405
178,434,4.0,177,382
179,2542,3.5,178,2032
179,4973,3.5,178,3866
179,6178,3.5,178,4572
179,1747,4.0,178,1380
179,6508,3.5,178,4780
179,7054,3.5,178,5131
179,2762,4.0,178,2208
179,5054,3.5,178,3928
179,3977,3.5,178,3130
179,705,3.5,178,598
179,4251,4.0,178,3338
179,3811,3.5,178,3011
179,1131,3.5,178,918
179,3044,3.5,178,2433
179,5747,3.5,178,4348
179,293,4.5,178,258
179,4921,4.0,178,3834
179,497,4.0,178,442
179,2396,3.5,178,1905
179,5669,4.5,178,4311
179,608,4.0,178,537
179,661,3.5,178,571
179,1643,3.5,178,1312
179,3967,3.5,178,3123
179,7438,4.0,178,5362
179,342,3.5,178,302
179,296,4.5,178,260
179,3302,4.0,178,2628
179,324,3.5,178,284
179,249,4.0,178,219
179,4995,3.5,178,3886
179,117,3.5,178,105
179,1059,4.0,178,861
179,4280,3.5,178,3357
179,2657,3.5,178,2120
179,3246,3.5,178,2585
179,1680,3.5,178,1341
179,1132,3.5,178,919
179,2692,4.0,178,2149
179,2020,4.0,178,1581
179,1193,4.5,178,956
179,25,3.5,178,24
179,3108,4.5,178,2489
179,6239,3.5,178,4613
179,4027,3.5,178,3175
179,3178,4.0,178,2543
179,1269,4.0,178,1028
179,515,4.0,178,459
179,5816,3.5,178,4384
179,4720,4.0,178,3696
179,3185,3.5,178,2548
179,2173,3.5,178,1727
179,923,3.5,178,744
179,4306,5.0,178,3378
179,468,3.5,178,415
179,5034,4.0,178,3913
179,3105,3.5,178,2486
179,2025,4.5,178,1586
179,6870,4.0,178,5001
179,247,3.5,178,217
179,2313,5.0,178,1828
179,6942,4.0,178,5040
179,62,3.5,178,57
179,551,5.0,178,494
179,3993,3.5,178,3146
179,41,4.0,178,38
179,714,4.5,178,606
179,2291,4.5,178,1812
179,4014,3.5,178,3163
179,4896,4.0,178,3816
179,233,3.5,178,204
179,3959,3.5,178,3115
179,4188,3.5,178,3290
179,1,4.0,178,0
179,6671,4.0,178,4886
179,7020,3.5,178,5102
179,2018,3.5,178,1579
179,1175,3.5,178,940
179,3071,3.5,178,2456
179,597,3.5,178,529
179,1094,3.5,178,891
179,4246,4.0,178,3335
179,509,4.5,178,453
179,475,3.5,178,422
179,4326,3.5,178,3390
179,2690,3.5,178,2147
179,2671,4.0,178,2133
179,2739,3.5,178,2193
179,1073,4.0,178,872
179,3174,3.5,178,2539
179,2841,3.5,178,2270
179,6873,3.5,178,5002
179,7347,3.5,178,5320
179,5470,3.5,178,4189
179,1211,3.5,178,972
179,3081,4.0,178,2464
179,4978,4.0,178,3871
179,1913,3.5,178,1484
179,2336,3.5,178,1848
179,778,3.5,178,644
179,4225,3.5,178,3320
179,4404,3.5,178,3447
179,4963,4.0,178,3858
179,1967,3.5,178,1532
179,8368,4.0,178,5621
179,3677,4.5,178,2901
179,3910,4.5,178,3080
179,3451,3.5,178,2741
179,1428,3.5,178,1160
179,45,3.5,178,42
179,4308,4.5,178,3380
179,36,4.0,178,35
179,6791,3.5,178,4954
179,1224,4.5,178,985
179,920,4.0,178,741
179,2686,4.5,178,2143
179,2580,3.5,178,2062
179,914,3.5,178,735
179,1206,4.0,178,967
179,70,4.0,178,64
180,7153,5.0,179,5205
180,107,4.5,179,96
180,1947,3.5,179,1512
180,4979,4.0,179,3872
180,337,4.0,179,297
180,2150,3.5,179,1705
180,4993,5.0,179,3884
180,4508,3.5,179,3524
180,2398,4.0,179,1906
180,356,5.0,179,316
180,37733,4.0,179,6753
180,1619,4.5,179,1296
180,7386,3.5,179,5345
180,49272,4.0,179,7195
180,924,4.0,179,745
180,1,3.5,179,0
180,5952,5.0,179,4456
180,1198,5.0,179,960
180,7323,4.5,179,5307
180,2857,3.5,179,2279
180,46578,4.5,179,7056
180,8910,4.0,179,5849
180,364,3.5,179,323
180,1291,4.0,179,1050
180,4857,4.0,179,3791
180,48774,3.5,179,7174
180,47610,3.5,179,7107
180,1027,4.0,179,834
180,2082,3.5,179,1640
180,48385,4.0,179,7150
180,7091,4.0,179,5166
180,552,4.5,179,495
180,1265,3.5,179,1024
180,45722,3.5,179,7032
180,333,3.5,179,293
180,1302,3.5,179,1060
180,4011,4.5,179,3161
180,4306,4.0,179,3378
180,1210,4.5,179,971
180,2018,3.5,179,1579
180,110,4.0,179,98
180,3034,4.0,179,2423
180,4022,4.0,179,3171
180,1732,5.0,179,1374
180,1610,4.0,179,1289
180,586,3.5,179,519
180,44191,4.5,179,6942
180,1333,3.5,179,1082
180,3108,5.0,179,2489
180,253,3.5,179,223
180,2028,4.0,179,1589
180,4963,4.0,179,3858
180,7836,4.5,179,5481
180,1207,4.0,179,968
180,940,4.0,179,760
180,8873,4.5,179,5834
180,33166,5.0,179,6602
180,1196,4.0,179,958
180,260,4.5,179,230
180,7451,3.5,179,5371
180,2431,4.0,179,1939
180,455,3.5,179,403
180,7147,3.5,179,5200
180,1136,5.0,179,922
180,104,4.0,179,94
180,653,3.5,179,567
180,1704,4.0,179,1360
180,30810,5.0,179,6413
